"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dctn2",5.38941193051626e-12,0.501938218962108,0.138,0.374,1.09211043359981e-07,"0","Dctn2"
"Ube2m",5.47582651584576e-12,0.393641581834982,0.175,0.445,1.10962148517099e-07,"0","Ube2m"
"Akr1b3",5.82541437124209e-12,0.499800967660405,0.183,0.455,1.1804619681885e-07,"0","Akr1b3"
"Gde1",5.89120891303315e-12,0.272404758146037,0.06,0.228,1.19379457413704e-07,"0","Gde1"
"Ufm1",6.01350107105318e-12,0.293450582165788,0.084,0.273,1.21857585703822e-07,"0","Ufm1"
"Pycard",6.18639073006887e-12,0.496203025096126,0.214,0.515,1.25361021754116e-07,"0","Pycard"
"Ndufb1-ps",6.26080157584666e-12,0.436835530051111,0.256,0.603,1.26868883132957e-07,"0","Ndufb1-ps"
"Rab5c",6.44390332437556e-12,0.414859564317486,0.196,0.479,1.30579256965146e-07,"0","Rab5c"
"Fdx2",7.34993762001624e-12,0.309807275673436,0.089,0.278,1.48939135932009e-07,"0","Fdx2"
"Utp11",7.52593877671878e-12,0.37033996200584,0.099,0.3,1.52505623371429e-07,"0","Utp11"
"Ndufs2",7.9147487635645e-12,0.557118025188265,0.164,0.423,1.60384468944871e-07,"0","Ndufs2"
"Etfa",8.02456716858655e-12,0.273494543007867,0.086,0.274,1.62609829104238e-07,"0","Etfa"
"Gtf2a2",8.31423184515377e-12,0.337341413904682,0.112,0.323,1.68479594110196e-07,"0","Gtf2a2"
"Psmc3",8.33758842167252e-12,0.488070613310336,0.167,0.422,1.68952891776772e-07,"0","Psmc3"
"Etfb",8.38259330642154e-12,0.562155739181054,0.191,0.472,1.69864870761326e-07,"0","Etfb"
"Tmem33",8.38329702325684e-12,0.279630678516713,0.05,0.208,1.69879130879277e-07,"0","Tmem33"
"Myo5a",8.63472858978292e-12,0.268335997832145,0.089,0.276,1.74974140143361e-07,"0","Myo5a"
"Tma7",9.09596266445558e-12,0.273945550446877,0.334,0.752,1.84320587432528e-07,"0","Tma7"
"Snrpb2",9.24641656482999e-12,0.330747920262542,0.11,0.316,1.87369385269715e-07,"0","Snrpb2"
"Usf2",9.48661358508542e-12,0.391404208419221,0.12,0.334,1.92236737688171e-07,"0","Usf2"
"Psmb4",1.01970789182494e-11,0.511066851623388,0.227,0.538,2.06633607199406e-07,"0","Psmb4"
"Elof1",1.02509045143687e-11,0.370484915390942,0.097,0.292,2.07724329079168e-07,"0","Elof1"
"Atraid",1.11673876037233e-11,0.423593303543049,0.104,0.31,2.26295942401849e-07,"0","Atraid"
"C1qbp",1.13069804309649e-11,0.486128299674663,0.125,0.346,2.29124651453073e-07,"0","C1qbp"
"Fam32a",1.16308063669084e-11,0.3738725786247,0.128,0.349,2.35686660219031e-07,"0","Fam32a"
"Scand1",1.18722588238303e-11,0.312838068456843,0.282,0.646,2.40579452806096e-07,"0","Scand1"
"Mrto4",1.20466201861693e-11,0.332435453832435,0.063,0.231,2.44112711452535e-07,"0","Mrto4"
"Gsn",1.22875078835357e-11,0.323635999320169,0.102,0.301,2.48994059751967e-07,"0","Gsn"
"Med8",1.32091293557224e-11,0.332390190151342,0.081,0.264,2.67669797264359e-07,"0","Med8"
"Csrp1",1.33359937778919e-11,0.359683015584085,0.078,0.258,2.70240577915201e-07,"0","Csrp1"
"Ndufb6",1.37391774702936e-11,0.461080538946819,0.115,0.325,2.7841069225803e-07,"0","Ndufb6"
"Anapc13",1.47458269927135e-11,0.487645412018209,0.149,0.387,2.98809438180347e-07,"0","Anapc13"
"Rbis",1.5121363385158e-11,0.356735803059324,0.117,0.328,3.06419307636841e-07,"0","Rbis"
"Ndufs3",1.63027219773459e-11,0.500127358904302,0.131,0.354,3.30358358148937e-07,"0","Ndufs3"
"Eef1d",1.65094419035285e-11,0.280147296311882,0.339,0.752,3.34547330733102e-07,"0","Eef1d"
"Pin1",1.71020081816466e-11,0.440963409111842,0.104,0.304,3.46555093792888e-07,"0","Pin1"
"Ndufa4",1.78192316452707e-11,0.281572545847862,0.352,0.786,3.61088910059766e-07,"0","Ndufa4"
"Ddt",1.78991080923676e-11,0.27297550361542,0.094,0.284,3.62707526383737e-07,"0","Ddt"
"Gm16286",1.86155068174173e-11,0.426758749033695,0.144,0.375,3.77224630148144e-07,"0","Gm16286"
"Psma4",2.01948892874208e-11,0.560061489669542,0.211,0.507,4.09229236520294e-07,"0","Psma4"
"Mrpl54",2.1046129684619e-11,0.342230603371005,0.146,0.377,4.2647877192912e-07,"0","Mrpl54"
"Capns1",2.19301803396908e-11,0.539239215424424,0.217,0.514,4.44393174403495e-07,"0","Capns1"
"Strap",2.19650478961384e-11,0.308520608359328,0.097,0.289,4.45099730567349e-07,"0","Strap"
"Polr2i",2.36358701808703e-11,0.381045060633121,0.091,0.278,4.78957273345155e-07,"0","Polr2i"
"Ech1",2.38555187072255e-11,0.493373871776936,0.154,0.396,4.83408231083217e-07,"0","Ech1"
"Imp4",2.39104349166273e-11,0.26972650584254,0.078,0.256,4.84521053150535e-07,"0","Imp4"
"Tmpo",2.48366386637188e-11,0.378459480808641,0.094,0.283,5.03289645881597e-07,"0","Tmpo"
"Nans",2.54617316920472e-11,0.253206432165567,0.07,0.241,5.15956531007644e-07,"0","Nans"
"Kdelr1",2.63821824847867e-11,0.499991991414136,0.097,0.289,5.34608545871718e-07,"0","Kdelr1"
"Msl1",2.71253890645952e-11,0.250435717236485,0.068,0.236,5.49668884004957e-07,"0","Msl1"
"Prdx1",2.92502193907696e-11,1.54541050521972,0.598,0.711,5.92726445734556e-07,"0","Prdx1"
"Leprot",3.23461701071811e-11,0.312649569922328,0.06,0.221,6.55462791051917e-07,"0","Leprot"
"Ndufb2",3.26015479539733e-11,0.573128485671999,0.17,0.425,6.60637767739314e-07,"0","Ndufb2"
"Hras",3.28056699989233e-11,0.367441467137153,0.091,0.279,6.64774096858182e-07,"0","Hras"
"Acp1",3.44281649780213e-11,0.373326734454808,0.091,0.279,6.97652335114624e-07,"0","Acp1"
"Ndufa2",3.53208968458991e-11,0.458755480771402,0.279,0.65,7.157426536853e-07,"0","Ndufa2"
"Pgd",3.58737684440414e-11,0.33120535952374,0.104,0.301,7.26946043750056e-07,"0","Pgd"
"Rad23a",3.86586011338244e-11,0.250428255905165,0.05,0.201,7.83377893375817e-07,"0","Rad23a"
"Tspan31",4.00237845788253e-11,0.257706060102775,0.06,0.22,8.11041970705317e-07,"0","Tspan31"
"St3gal4",4.30743618405665e-11,0.272652651744317,0.115,0.317,8.7285886833724e-07,"0","St3gal4"
"Ndufb5",4.35768045482696e-11,0.495215692688608,0.258,0.594,8.83040367366136e-07,"0","Ndufb5"
"Fkbp5",5.14821293421072e-11,0.271788208262251,0.086,0.265,1.04323386898846e-06,"0","Fkbp5"
"Cdk4",5.2334729924662e-11,0.315237651578962,0.115,0.32,1.06051096719335e-06,"0","Cdk4"
"Ugp2",5.70257653467619e-11,0.251884069190034,0.073,0.241,1.15557010898678e-06,"0","Ugp2"
"Mrpl12",5.86765181388353e-11,0.452885577416332,0.125,0.335,1.18902096356536e-06,"0","Mrpl12"
"Hsd17b10",6.32065307993358e-11,0.489241810034399,0.136,0.357,1.28081714011774e-06,"0","Hsd17b10"
"Ubxn1",6.67215503110755e-11,0.581063698490353,0.279,0.641,1.35204549550363e-06,"0","Ubxn1"
"Commd3",6.93123409951234e-11,0.344473268365201,0.115,0.316,1.40454527792518e-06,"0","Commd3"
"Mrps18c",7.22202216121711e-11,0.3468826894214,0.104,0.296,1.46347057074904e-06,"0","Mrps18c"
"Psmb5",7.6310833071126e-11,0.493235447996754,0.251,0.575,1.5463627213533e-06,"0","Psmb5"
"Ap2m1",9.12181663051869e-11,0.402680674737606,0.136,0.353,1.84844492200831e-06,"0","Ap2m1"
"Phb2",9.13110917762851e-11,0.475359540875122,0.18,0.437,1.85032796375464e-06,"0","Phb2"
"Stub1",9.19748353332799e-11,0.475927629153781,0.131,0.344,1.86377806319358e-06,"0","Stub1"
"Cyth2",9.2512967723849e-11,0.262172758748973,0.052,0.202,1.87468277795608e-06,"0","Cyth2"
"Eif4a1",9.33815680245283e-11,0.293372935174852,0.358,0.786,1.89228409444904e-06,"0","Eif4a1"
"Ndufv2",9.4779389295962e-11,0.603699953471244,0.159,0.4,1.92060954469337e-06,"0","Ndufv2"
"Snx17",1.00392616943396e-10,0.334424076627542,0.091,0.273,2.03435598974099e-06,"0","Snx17"
"Mydgf",1.03032782438503e-10,0.488583503638282,0.138,0.359,2.08785630333382e-06,"0","Mydgf"
"Snx5",1.14919528122944e-10,0.344127392747258,0.227,0.51,2.32872931788334e-06,"0","Snx5"
"Pfdn4",1.29963802589366e-10,0.259837924966896,0.05,0.194,2.63358649567091e-06,"0","Pfdn4"
"Polr2f",1.30090847497232e-10,0.483071588669964,0.178,0.43,2.63616093368392e-06,"0","Polr2f"
"Lrp6",1.47315089908145e-10,0.299917265356153,0.065,0.222,2.98519298189866e-06,"0","Lrp6"
"Pnkd",1.53389519819062e-10,0.258249022895098,0.081,0.25,3.10828522961347e-06,"0","Pnkd"
"Mrpl48",1.55288300708243e-10,0.333135221205404,0.076,0.241,3.14676212555183e-06,"0","Mrpl48"
"Srsf9",1.55653671073263e-10,0.426603527353488,0.146,0.37,3.15416599062861e-06,"0","Srsf9"
"Lsm3",1.59836055674781e-10,0.302014382883265,0.084,0.256,3.23891783219376e-06,"0","Lsm3"
"Cct6a",1.60551939331624e-10,0.567113296351942,0.164,0.399,3.25342449861604e-06,"0","Cct6a"
"Stard3nl",1.65395170842777e-10,0.350755272365131,0.086,0.258,3.35156774195802e-06,"0","Stard3nl"
"Mapk3",1.67562186352449e-10,0.344279204522662,0.07,0.231,3.39548014424602e-06,"0","Mapk3"
"Selenow",1.74593004502718e-10,0.362609117631203,0.332,0.733,3.53795264324308e-06,"0","Selenow"
"Tomm5",1.74977997756735e-10,0.554815737632914,0.138,0.352,3.54575414654248e-06,"0","Tomm5"
"Ndufs6",1.78860796328225e-10,0.536789297114709,0.204,0.484,3.62443517679516e-06,"0","Ndufs6"
"Fibp",1.82917423281256e-10,0.30661008664643,0.076,0.241,3.70663866537137e-06,"0","Fibp"
"Mpp1",1.83306251335002e-10,0.308949077991545,0.073,0.236,3.71451787705248e-06,"0","Mpp1"
"Arl1",1.84298599319977e-10,0.35034828373046,0.117,0.313,3.73462681662001e-06,"0","Arl1"
"Ivns1abp",1.88915761409052e-10,0.395394627972304,0.136,0.344,3.82818898919304e-06,"0","Ivns1abp"
"Nhp2",1.90260195126825e-10,0.430642909906723,0.141,0.36,3.85543259404999e-06,"0","Nhp2"
"Mrpl42",2.1187942789827e-10,0.607797216618844,0.125,0.332,4.29352472693055e-06,"0","Mrpl42"
"Rbfa",2.142903554292e-10,0.35347382557081,0.086,0.258,4.3423797624173e-06,"0","Rbfa"
"Nr1h2",2.29449444772959e-10,0.256589985410666,0.057,0.207,4.64956354887925e-06,"0","Nr1h2"
"Snrpa1",2.34940600958279e-10,0.28254560349213,0.086,0.258,4.76083633781856e-06,"0","Snrpa1"
"H2-Eb1",2.42899743482501e-10,0.795357629986613,0.653,0.491,4.9221204019294e-06,"0","H2-Eb1"
"Ndufv1",2.45508884188309e-10,0.326409570786705,0.102,0.285,4.97499202919189e-06,"0","Ndufv1"
"Siva1",2.51339308468626e-10,0.308662015571732,0.099,0.28,5.09313974680825e-06,"0","Siva1"
"Sod1",2.57034648361939e-10,0.432731616669363,0.133,0.341,5.20855011440632e-06,"0","Sod1"
"Vps41",2.77206271080322e-10,0.354995457084851,0.094,0.27,5.61730787717164e-06,"0","Vps41"
"Trappc1",2.89356206824045e-10,0.3258239600108,0.07,0.228,5.86351417508246e-06,"0","Trappc1"
"Uqcc3",3.28061181344951e-10,0.48411661345875,0.112,0.303,6.64783177877409e-06,"0","Uqcc3"
"Naa38",3.32962993781502e-10,0.354345958645783,0.099,0.28,6.74716210598836e-06,"0","Naa38"
"Commd1",3.35189207216699e-10,0.507446055963891,0.131,0.336,6.79227409503919e-06,"0","Commd1"
"Bex3",3.38720164137899e-10,0.451718548739412,0.128,0.33,6.86382540609038e-06,"0","Bex3"
"Rab5if",3.50499929744119e-10,0.529511666926609,0.217,0.504,7.10253057633482e-06,"0","Rab5if"
"Pdcl3",3.68422890072986e-10,0.346844861854447,0.091,0.264,7.46572144443899e-06,"0","Pdcl3"
"Cmtm3",3.80927348169246e-10,0.250149723570606,0.057,0.203,7.7191117833016e-06,"0","Cmtm3"
"Mrpl36",3.87024802985217e-10,0.395811561199313,0.12,0.318,7.84267060769244e-06,"0","Mrpl36"
"Cyhr1",4.222845509578e-10,0.259741976535461,0.063,0.213,8.55717414060887e-06,"0","Cyhr1"
"Lrrc25",4.41281725757919e-10,0.345182783108488,0.104,0.286,8.94213289075848e-06,"0","Lrrc25"
"Mrfap1",4.8676200734129e-10,0.641245500469526,0.232,0.532,9.86374531676391e-06,"0","Mrfap1"
"Snrpd1",5.5576235223752e-10,0.66975578072557,0.201,0.47,1.12619683057411e-05,"0","Snrpd1"
"Vdac1",5.64796864493319e-10,0.367072610457704,0.123,0.318,1.14450436620926e-05,"0","Vdac1"
"Ppp1r14b",5.72510729800411e-10,0.434166912489721,0.222,0.5,1.16013574286755e-05,"0","Ppp1r14b"
"Ak6",5.77937069165926e-10,0.406252680860541,0.094,0.267,1.17113167695783e-05,"0","Ak6"
"Smim7",5.85391027242423e-10,0.354604605567826,0.057,0.202,1.18623637760405e-05,"0","Smim7"
"Dap",5.89777707758288e-10,0.400054168184791,0.151,0.371,1.1951255470014e-05,"0","Dap"
"Bad",6.05486365537118e-10,0.27308530955391,0.065,0.216,1.22695757112442e-05,"0","Bad"
"Dpy30",6.08232906121326e-10,0.453687806531674,0.104,0.286,1.23252316096425e-05,"0","Dpy30"
"Nfe2l1",6.14576455509515e-10,0.453185967258274,0.11,0.293,1.24537772944448e-05,"0","Nfe2l1"
"Adprh",6.42994915209351e-10,0.391444666558188,0.07,0.225,1.30296489618023e-05,"0","Adprh"
"Lage3",6.71496344137576e-10,0.36145239956415,0.07,0.225,1.36072019176038e-05,"0","Lage3"
"Nbr1",6.98689811058396e-10,0.261949133325435,0.057,0.201,1.41582503312873e-05,"0","Nbr1"
"Blvra",7.14575604753594e-10,0.426403256869896,0.091,0.262,1.44801600547268e-05,"0","Blvra"
"Asah1",7.65268653933997e-10,0.58832686481734,0.125,0.321,1.55074040033185e-05,"0","Asah1"
"Dhrs1",7.88588072540556e-10,0.257689150824354,0.057,0.2,1.59799487019618e-05,"0","Dhrs1"
"Ndufa13",8.33342925108195e-10,0.320890098778698,0.347,0.767,1.68868610343925e-05,"0","Ndufa13"
"Mrpl14",8.80348103548538e-10,0.590627825110708,0.128,0.327,1.78393739703076e-05,"0","Mrpl14"
"Slc39a7",9.46505618096227e-10,0.341561349840144,0.055,0.195,1.91799898451019e-05,"0","Slc39a7"
"Gfer",1.05706194239396e-09,0.318359699479817,0.073,0.227,2.14203032006712e-05,"0","Gfer"
"Tmem147",1.15069270709231e-09,0.520543742367126,0.112,0.296,2.33176370165186e-05,"0","Tmem147"
"Romo1",1.17633200196611e-09,0.509292160855583,0.185,0.433,2.38371916878413e-05,"0","Romo1"
"Pfdn1",1.22980367097111e-09,0.575204760854557,0.149,0.363,2.49207415885585e-05,"0","Pfdn1"
"Fam3c",1.2385586151452e-09,0.285414353911952,0.084,0.244,2.50981517773024e-05,"0","Fam3c"
"Akt1",1.3486200007886e-09,0.436540151148084,0.125,0.32,2.73284356959802e-05,"0","Akt1"
"Sem1",1.4578966908313e-09,0.250129012094658,0.347,0.746,2.95428185430055e-05,"0","Sem1"
"Ccs",1.51403854824247e-09,0.250224533697294,0.065,0.211,3.06804771415854e-05,"0","Ccs"
"Med29",1.68141540140825e-09,0.337551141673731,0.068,0.216,3.40722016941368e-05,"0","Med29"
"Ifi27",1.79209592849609e-09,0.468486167799292,0.185,0.422,3.63150318950449e-05,"0","Ifi27"
"Cmc2",1.86024233677986e-09,0.251578896827551,0.047,0.179,3.7695950712507e-05,"0","Cmc2"
"Gltp",1.93359470354202e-09,0.588632001666429,0.146,0.354,3.91823630725754e-05,"0","Gltp"
"Dynlrb1",1.94523543194222e-09,0.590758904667134,0.18,0.417,3.94182507928772e-05,"0","Dynlrb1"
"Sil1",2.12168589328255e-09,0.370091371263505,0.047,0.177,4.29938429414776e-05,"0","Sil1"
"Tubb2a",2.22125546296449e-09,0.257811698277361,0.097,0.263,4.50115207015123e-05,"0","Tubb2a"
"Pgls",2.24024522902463e-09,0.544944236524539,0.258,0.565,4.53963293209551e-05,"0","Pgls"
"Cmc1",2.26413692061219e-09,0.349979407846809,0.07,0.219,4.58804705592854e-05,"0","Cmc1"
"Clns1a",2.37254221457663e-09,0.295499035968746,0.073,0.222,4.80771954361808e-05,"0","Clns1a"
"Psmd3",2.40108749248793e-09,0.273903558700354,0.094,0.258,4.86556369477754e-05,"0","Psmd3"
"Gm2a",2.4377494760808e-09,0.267212584305746,0.204,0.443,4.93985553833014e-05,"0","Gm2a"
"Sec61b",2.7644206662018e-09,0.365041944436271,0.345,0.738,5.60182203799133e-05,"0","Sec61b"
"Glo1",2.87354999097707e-09,0.403366480538079,0.081,0.236,5.82296170171593e-05,"0","Glo1"
"Psmc2",2.91719584328649e-09,0.518767115438402,0.146,0.351,5.91140565683575e-05,"0","Psmc2"
"Tshz1",3.04228095930768e-09,0.363367902216915,0.107,0.278,6.16487813594107e-05,"0","Tshz1"
"Sulf2",3.07528359091265e-09,0.427204386425056,0.089,0.249,6.23175466862539e-05,"0","Sulf2"
"Glod4",3.12799855039907e-09,0.372324579641931,0.094,0.257,6.33857626252868e-05,"0","Glod4"
"Clpx",3.26952787115531e-09,0.252623020525121,0.05,0.18,6.62537127810913e-05,"0","Clpx"
"Tpgs1",3.37510415050746e-09,0.303693318158018,0.05,0.18,6.83931105058832e-05,"0","Tpgs1"
"Ggh",3.39094075493714e-09,0.478674492388019,0.086,0.244,6.87140234580463e-05,"0","Ggh"
"Rsl24d1",3.45448073593219e-09,0.395102773478023,0.063,0.204,7.000159763293e-05,"0","Rsl24d1"
"Ash2l",3.56886433978957e-09,0.262290982710689,0.039,0.16,7.23194669814959e-05,"0","Ash2l"
"Timm13",3.65226587915449e-09,0.61248268854949,0.258,0.567,7.40095157751865e-05,"0","Timm13"
"Ptpmt1",3.7491424622351e-09,0.312133010096441,0.073,0.221,7.59726228547321e-05,"0","Ptpmt1"
"Atp5l",3.90094716998401e-09,0.338370678075642,0.366,0.79,7.90487934525561e-05,"0","Atp5l"
"Ap1s1",4.20177326972959e-09,0.34995023190346,0.073,0.221,8.51447335378005e-05,"0","Ap1s1"
"Tctex1d2",4.27375524483084e-09,0.273921803778677,0.039,0.16,8.66033762812522e-05,"0","Tctex1d2"
"Pld4",4.39621494162313e-09,0.385687569488626,0.154,0.357,8.9084899577051e-05,"0","Pld4"
"Vma21",4.6877292452371e-09,0.311966645532831,0.073,0.219,9.49921454254845e-05,"0","Vma21"
"Atp13a2",4.69379648366188e-09,0.274153463406417,0.068,0.21,9.51150919449244e-05,"0","Atp13a2"
"Tmed3",4.716555349254e-09,0.584966939445261,0.144,0.345,9.5576277597283e-05,"0","Tmed3"
"Bmyc",5.09159028417333e-09,0.472943008919716,0.086,0.242,0.000103175985518488,"0","Bmyc"
"2610507B11Rik",5.12816756487546e-09,0.353794717263593,0.06,0.196,0.000103917187534636,"0","2610507B11Rik"
"Eci2",5.35776285698693e-09,0.264386941279036,0.055,0.187,0.000108569706533983,"0","Eci2"
"Eef1g",5.5458754422272e-09,0.323561596333915,0.384,0.809,0.000112381619961292,"0","Eef1g"
"Pdia6",5.93994401020768e-09,0.606262434431804,0.235,0.505,0.000120367025422848,"0","Pdia6"
"Mrpl13",6.01496542235579e-09,0.489160298795061,0.099,0.263,0.000121887259318618,"0","Mrpl13"
"Vamp8",6.0400485611209e-09,0.460888329078211,0.261,0.57,0.000122395544042554,"0","Vamp8"
"Ralb",6.85892245297417e-09,0.275152494564578,0.07,0.213,0.000138989204587069,"0","Ralb"
"Eif3l",7.23580710579838e-09,0.615529211606646,0.144,0.341,0.000146626395191898,"0","Eif3l"
"Ndufaf2",7.24896673947087e-09,0.308072366758865,0.07,0.211,0.000146893062008638,"0","Ndufaf2"
"Mex3c",8.03171887617215e-09,0.264911827601905,0.068,0.206,0.000162754751306752,"0","Mex3c"
"Pts",8.92878083196678e-09,0.342115264478674,0.073,0.215,0.000180932814778975,"0","Pts"
"Pgam1",8.9307184926434e-09,0.587591794826226,0.188,0.422,0.000180972079534926,"0","Pgam1"
"Eri3",8.93657458520487e-09,0.327721765325408,0.055,0.184,0.000181090747394592,"0","Eri3"
"Comt",8.98249174643689e-09,0.448192727923767,0.117,0.294,0.000182021212749797,"0","Comt"
"Cdk5rap3",1.0349773962007e-08,0.298318919368462,0.073,0.214,0.000209727819566109,"0","Cdk5rap3"
"Gtf3a",1.03683598455151e-08,0.424559324866489,0.091,0.247,0.000210104443909519,"0","Gtf3a"
"Scimp",1.04497135931277e-08,0.2750786291979,0.039,0.155,0.000211752996251139,"0","Scimp"
"Mpeg1",1.07375461870561e-08,0.309332558846829,0.167,0.364,0.000217585635934506,"0","Mpeg1"
"Hspe1",1.19392935573524e-08,0.521974211982788,0.308,0.66,0.00024193784464619,"0","Hspe1"
"Unc50",1.33323575239217e-08,0.272301472338129,0.063,0.195,0.000270166892864749,"0","Unc50"
"AY036118",1.34608119983142e-08,0.990947641884333,0.7,0.858,0.000272769894333839,"0","AY036118"
"Cisd1",1.43111972571954e-08,0.262302896931037,0.068,0.203,0.000290002101219807,"0","Cisd1"
"Lmo2",1.5047638808248e-08,0.461373675745194,0.084,0.233,0.000304925352810337,"0","Lmo2"
"Sap30",1.50657730575187e-08,0.362470701796224,0.05,0.172,0.000305292825237558,"0","Sap30"
"Hcfc1r1",1.55251744506159e-08,0.569088197003854,0.107,0.272,0.000314602135067281,"0","Hcfc1r1"
"Nudt9",1.58984543504072e-08,0.306087027868268,0.076,0.216,0.000322166278956651,"0","Nudt9"
"Cstb",1.71920966353752e-08,0.391962998795243,0.238,0.488,0.000348380646219243,"0","Cstb"
"Renbp",1.74896793709874e-08,0.257724815060234,0.068,0.203,0.00035441086277369,"0","Renbp"
"Nol12",1.80465077609893e-08,0.309404623259328,0.055,0.18,0.000365694433268686,"0","Nol12"
"Ywhae",1.8218907448965e-08,0.458522965526042,0.311,0.663,0.000369187940545828,"0","Ywhae"
"Gaa",1.82280874637864e-08,0.267780250678779,0.037,0.148,0.000369373964366167,"0","Gaa"
"Atp5d",1.86232898859352e-08,0.430431769211027,0.342,0.739,0.00037738234624859,"0","Atp5d"
"Uqcc2",1.92943606009034e-08,0.605712912290098,0.196,0.435,0.000390980923216707,"0","Uqcc2"
"Zc3h14",1.98401642304427e-08,0.348953017232529,0.068,0.202,0.00040204108796569,"0","Zc3h14"
"Sypl",1.995898694409e-08,0.265244316664667,0.057,0.184,0.000404448911435039,"0","Sypl"
"Malsu1",2.00800010180979e-08,0.317166832218561,0.068,0.203,0.000406901140630736,"0","Malsu1"
"Mrps12",2.02083294048987e-08,0.426355073113833,0.117,0.288,0.000409501587060867,"0","Mrps12"
"Mtx2",2.17965932053293e-08,0.343884409632177,0.063,0.193,0.000441686164712792,"0","Mtx2"
"Bag1",2.29486488531671e-08,0.664503669077269,0.251,0.549,0.000465031420360577,"0","Bag1"
"Ly96",2.35463996995214e-08,0.303059786958918,0.047,0.165,0.000477144243511101,"0","Ly96"
"Elob",2.60690305129416e-08,0.30160118894711,0.371,0.786,0.000528262834314249,"0","Elob"
"Foxo1",2.67425988210097e-08,0.441177473056034,0.172,0.375,0.000541912022508941,"0","Foxo1"
"Ndufs5",2.6791586910632e-08,0.692727110599678,0.248,0.535,0.000542904717157047,"0","Ndufs5"
"Mfsd11",2.74194424758049e-08,0.266316925874987,0.065,0.196,0.00055562758232971,"0","Mfsd11"
"Cndp2",3.04666388883351e-08,0.540852717248416,0.12,0.292,0.000617375970433222,"0","Cndp2"
"Exosc4",3.32960419767034e-08,0.336687282575012,0.055,0.177,0.000674710994615919,"0","Exosc4"
"Trim28",3.47582044182252e-08,0.434625121437335,0.084,0.226,0.000704340254330916,"0","Trim28"
"Hmgn2",3.56919640885955e-08,0.437057882497071,0.112,0.276,0.000723261960291298,"0","Hmgn2"
"Sdf2l1",3.77241127533068e-08,0.308989901592492,0.125,0.296,0.000764441420833009,"0","Sdf2l1"
"Tcn2",4.02662924673543e-08,0.448573311321843,0.086,0.23,0.000815956150558468,"0","Tcn2"
"Ndufb8",4.11414079130471e-08,0.558588092263691,0.279,0.597,0.000833689489949986,"0","Ndufb8"
"Qdpr",4.15854621435397e-08,0.349267019889244,0.057,0.18,0.000842687804876689,"0","Qdpr"
"Lipa",4.24148399408791e-08,0.282646793766466,0.133,0.304,0.000859494316561974,"0","Lipa"
"Ranbp1",4.26976508057342e-08,0.595459669738361,0.24,0.505,0.000865225195927398,"0","Ranbp1"
"Cyb5r3",4.53338128671348e-08,0.487621565490617,0.086,0.23,0.00091864438393962,"0","Cyb5r3"
